reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scam_related
69acbd25-7862-4315-ba5c-e4fa012c1b09,Chris Camenzind,https://play-lh.googleusercontent.com/a-/ALV-UjUk5LBvX20NbrX3nqtRBoHyqoY4YSe9ty5vFmVfwV_AUsLhHMai,"Have to pay to do anything. You get a set daily free matches. But let's be real, just another dating app set to scam people out of their money.",2,1,9.61.0,2024-11-21 00:00:45,,,9.61.0,True
a686f7d4-ea85-46be-bd0c-84bd77d81398,Olivia C,https://play-lh.googleusercontent.com/a-/ALV-UjX8r1ngKBNyfDD-ozF_vf-fFAi2LUly4J8Xn4rGJpnXDzBt7e2N,"It has potential but I'm not a fan so far. I noticed when I first signed up it showed lots of attractive guys as it ""learned my type."" I sent likes (not realizing you don't get very many) and then it wanted me to upgrade to get more. Seems like they are hiding attractive people behind a paywall and now it only shows guys I'm not interested in at all. Thinking the first profiles were all fake",2,28,9.61.0,2024-11-17 19:04:34,,,9.61.0,True
03a8b5a5-45c1-449a-be3a-8f59c3f33b17,Shary Nassimi,https://play-lh.googleusercontent.com/a-/ALV-UjUMt_4x8w2g9ULQ1ivS8K56UogAvzEQlyt5JswNzVr8LA10bu8T,"you subscribe to the most expensive plan that they have. Then they give you matchesI'nd they want you to buy roses literally have to pay to send the like to those perfect matches supposedly. What is scam. What a crazy thing. Additionally, most women here cannot message you back because they are on the free plan. So in that case unless you send them a rose, would you have to be extra for even if you have the most expensive plan, they cannot answer you back. Boost creates zero interests",2,3,9.60.0,2024-11-10 15:08:35,,,9.60.0,True
fb40343f-44c4-4d52-96b2-b8e17d7c88e6,Alastair W,https://play-lh.googleusercontent.com/a/ACg8ocL4eErAvnSMriSlTahucpAutUa5w6tiXR2GmZQujfjjzUn2bA=mo,"Significant number of fake profiles, generated/endorsed by the app itself.",2,0,9.60.0,2024-11-09 23:58:01,,,9.60.0,True
c2351cd6-bc4f-430e-9406-1483126e29d7,Martin J,https://play-lh.googleusercontent.com/a-/ALV-UjU5Snj8K9yokoepxzSWccdvQGO3C3OO4WWQkNlnnVl2HWAX7Uio,"I got banned for trying to report scam accounts, which were fairly obvious and extremely common... The reasoning for the ban was quite vague, and I stated that I've been reported by other users (most likely the scammer users due to pestering them). They will always use WhatsApp, their English is always horrible or broken, and the dating info is always the same. It's so obvious that it's insulting that I'm even writing this for trying to make the community better.",2,0,,2024-11-03 01:21:34,,,,True
fd6b94ab-ce91-46de-9b05-e467c0f77db2,Marcel James,https://play-lh.googleusercontent.com/a/ACg8ocKYCob3YoGKX1Azk6qXu3548zuVKKsRt-j9RdAApkWQEtw87Q=mo,Made a couple matches but nothing pass a quick conversation. Most of the profiles for women are fake or bots. Big waste of time.,2,1,9.58.0,2024-10-24 15:35:52,,,9.58.0,True
f737bd40-d533-4ca7-a1b7-4f3106d79e1f,Chad Lawrence,https://play-lh.googleusercontent.com/a/ACg8ocL41NiHKev5KpMjBZDe1DIhJu2JlmuRW-khi3-X3nT2Yp0JvQ=mo,"Many fake profile ls, and profiles that are not verified, so there is lots of scammers and fishing. And can't login most times because it states, too many verification requests, please wait a moment. I eventually give up and try hours later or the next day.",2,1,9.57.0,2024-10-20 17:38:30,,,9.57.0,True
33991a9c-3dc2-4572-9caf-a5a3b7949e1a,Hunter Goldsmith,https://play-lh.googleusercontent.com/a-/ALV-UjWK845fOKwuDNlq9FADaVL3orMu0xTOehxwItrvh9ckClkiu5id,As a free option it gives you absoloutely nothing with a dash of wanting you to pay 16$ a week to show you people who already like you its a scam for sure. Cute interface tho.,2,0,9.56.0,2024-10-17 12:31:18,,,9.56.0,True
4590e5df-85b2-4805-9ca0-41912e16cc83,cole macklin,https://play-lh.googleusercontent.com/a/ACg8ocIdoUhdGQD-V_oEHD_qBHAUxFCkBGucKEvphSNAEwj_emY7ZQ=mo,"Hinge really is not looking to match people is looking for you spend a lot of money to be shown to the people you would like to match with and it feels like there is a lot of fake profiles for how many people you like VS how many match back. Don't recommend, very much don't recommend paying for this app.",2,0,,2024-10-12 23:43:20,,,,True
37d5fd3b-6642-4e97-a37b-8831181d7bea,Alberto Beltran,https://play-lh.googleusercontent.com/a/ACg8ocIl89tME2MaypFyOD-lSWhEfQjxRgxj5m-ev-TbagtHvWnmiQ=mo,Lots of fake accounts,2,1,9.55.0,2024-10-04 03:21:19,,,9.55.0,True
e7261393-681d-4662-8491-4468235a7374,Jamie,https://play-lh.googleusercontent.com/a/ACg8ocKYl39pS57ndjMozeNPHX_3mFC99bqERW9SwQWcAlEM7G2aBw=mo,Boosts are a scam. I got more likes not boosting than when I used them. So what exactly are we paying for? I guess a refund is out of the question?,2,0,9.54.0,2024-10-02 15:13:40,,,9.54.0,True
69df0f70-cf7a-44e2-b3fb-2a102420eb4b,Musicum Est Vitae,https://play-lh.googleusercontent.com/a/ACg8ocJYwNHaKB4ZlT_nvT1O3SXU0pBx4zPJYZ94sLamIYkV59RaqA=mo,6 months and only fake matches,2,1,,2024-10-01 17:42:46,,,,True
71435da0-9ecc-4584-8bdf-09c8d2e1a535,Timothy Gale,https://play-lh.googleusercontent.com/a-/ALV-UjV1HebEcWCUk0m53dyq4RVOj2-Mu76omwJoMIU1vfE-gHKg6rzR,Needs read reciepts. The majority of profiles are fake. Hinge will ruin your matches once you subscribe. Don't do it. Customer service is garbage. Made it worse moving the rose button under the like button. App still hasn't gotten any better.,2,31,9.53.0,2024-09-24 19:28:23,,,9.53.0,True
