reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scam_related
65b7e9f6-2ef8-4f80-8373-50141395576d,Stella Adesina,https://play-lh.googleusercontent.com/a/ACg8ocJ4OZBFkYFC9b-wTHZBx_jTCpinEtR7H7wcRDHLQ_-9xGJCjg=mo,"Always read review before downloading, this app i think it's fake, cause why would I subscribe and be a premium and I still need to pay for hearts to reply messages, I don't think the people there are real too cause they won't talk straight with you, even their response to you is different from what you type to them, I think the fake profile is there just to extort us of money, besides it looks like it is set in automatic reply.",1,26,2.4.7,2024-10-16 03:16:45,,,2.4.7,True
2a606fc1-6b66-4f8b-a636-c24383894547,Siddharth Sanklecha,https://play-lh.googleusercontent.com/a-/ALV-UjWMX-Vd3DgNsC1N4m9FFoGPpoQLPJ8OmY8xo453LCU-ToV6ft0D,Paid app with bot fake profiles,1,0,2.4.7,2024-10-12 22:13:55,,,2.4.7,True
de0539b4-e29b-4d33-a904-0f77e2fca510,Aakash kharde,https://play-lh.googleusercontent.com/a-/ALV-UjVt9v9CX9mNoBzcU3xe_GW5Cwc-2Br_y5SMo4VvuXoQDsXejW_c,Caution DO NOT DOWNLOAD THIS APP.... This is one of the worst ever app which charges for each message that too even after purchasing premium worth 15$ and sending a message cost around a dollar and thats too much... Also all the profiles are fake or managed by their internal team... Same photo different name.. and not just one of two multiple profiles... Also when you chat with them it feels like a bot is responding...,1,28,2.4.7,2024-10-05 19:12:47,,,2.4.7,True
7f7845f4-cf5c-4b0f-9e92-74ae455a1788,Akash Zade,https://play-lh.googleusercontent.com/a/ACg8ocI_LoSENJKf7txEW3PXU8Dn2puDkxU2peSdNboHj84gxRNNdw=mo,"looks fake as even after premium member, you can't chat or reply to msgs and wants you to pay for more hearts, even the app support doesn't reply, they just want your money.",1,3,2.4.7,2024-09-28 04:57:20,,,2.4.7,True
2e7a5371-6a0d-465b-b1ab-bd6f7ba6cd17,Atharv Savarkar,https://play-lh.googleusercontent.com/a-/ALV-UjVK8mpltx3kGfpCYR-Q1KZTDKkCUxdjLyFdz7kW96Ejz3HCif9bmQ,"Completely fake app, literally no use, asks for subscription for chatting, should be banned from play store for misleading marketing and clickbaits",1,1,,2024-09-26 19:04:59,,,,True
1a557fa6-2e4c-417a-9890-91984eddfb04,U P yes,https://play-lh.googleusercontent.com/a/ACg8ocKcCGbkjGhKd484IKDl26bHoBwYg_cG3-UPgeejGWWVNCtwlw=mo,Fake app don't install once you will send or receive a message but after 1 or 2 messages profile will be locked and say you to buy premium,1,2,2.4.7,2024-08-24 04:08:28,,,2.4.7,True
e4449498-4c1d-4be7-9462-4565cabbb533,Nnamdi rita,https://play-lh.googleusercontent.com/a/ACg8ocJOg2J3lOTVrQ8bvVKq_hT7TV0gQ8PuPNZDRhGgNG_aIjEA1g=mo,"The app is scam,pure scam",1,0,2.4.12,2024-08-21 19:50:57,,,2.4.12,True
776c1e82-9ae8-4e54-8a37-3d1507b13a4f,Grace Ekere,https://play-lh.googleusercontent.com/a/ACg8ocIQpBUi9VcwsH3XztZqjDl61AGBNP3xsp8BypV3M3rj-eSyog=mo,"It's not good I finished subscripting And all I get Is nothing I can't still chat,the are asking for another money You guys are fake I need my money back",1,0,2.4.7,2024-08-13 04:53:49,,,2.4.7,True
aba0b7f4-2b6a-407d-ada4-0c3b8b940bce,Grace Obasuyi,https://play-lh.googleusercontent.com/a-/ALV-UjWQk8IgXsjARH9BaulAl69KuJtNuOHzRAaGoIO8F1HLN_o-MOM,This app is a scam,1,0,,2024-08-12 17:18:31,,,,True
6b2e2e5c-ee2a-4650-8c51-e99df4499d14,Kushal Singhal,https://play-lh.googleusercontent.com/a/ACg8ocIxvvex40up3-CHgpk_tS3aKBh0ZU9u6NJKeIefSuqupOEZdw=mo,Scam app.,1,0,2.4.7,2024-08-04 21:37:16,,,2.4.7,True
2352fe02-a32e-47da-b397-ca8e3beaa9ab,sheraz akbar,https://play-lh.googleusercontent.com/a/ACg8ocIIZNOX9FbF8ZPg2k8fVpodQXWnNJ6Lv1yQ0PyDKiEbmmy_zA=mo,This is totally scam app and there are the operators they chat with you before the subscription it's showing unlimited chat but after that you have to buy more harts and it's too much expensive Don't waste the money this kind of fake app.,1,15,2.4.7,2024-07-29 16:51:12,,,2.4.7,True
2814bd51-4ec4-45e4-b13d-bc21dbe6fa1d,Gift Okoro,https://play-lh.googleusercontent.com/a-/ALV-UjU-HElQdSPX8GIX6bGAGKkcVzRvGKB0ewT327HM2zBI0nfmfTOU,Scamers please stop deceiving with the fake app,1,0,2.4.7,2024-07-23 00:09:20,,,2.4.7,True
60d5ceda-e59c-4a0f-a947-72359c5fe1d4,David Brown,https://play-lh.googleusercontent.com/a-/ALV-UjX34Vza6gk1Y96DTUsnIQDFwI7yTRs2r2Yb9ULmZRkeoF9zQjk9,100% FAKE!!!!!,1,0,,2024-07-21 16:54:15,,,,True
27da64bb-3ef8-4f1a-aa88-43e993e3bdb5,Hailab Seyoum,https://play-lh.googleusercontent.com/a-/ALV-UjWnxS5BVv2mULhY9zNAOeaD2kTk52pXpNB5E45ftDUxHEPRQ2Nn,Fake messages from the app itself,1,0,2.4.7,2024-07-21 07:09:11,,,2.4.7,True
5951064c-a20b-4e84-af9a-98a621c37bc0,Anthony Ochomo,https://play-lh.googleusercontent.com/a/ACg8ocJL6zQ28JXEL8LMJ-YTucjmnlcxmZx9i6MDEBJeMTN7UUQqKjM=mo,"This app is full of scam and the worst part is that the developers themselves impersonate people, sending messages just to get their expensive subscription.",1,7,2.4.7,2024-07-19 06:46:12,,,2.4.7,True
18614409-2b78-4a80-8fb4-016a57adb333,Mr.Deleeon Executive,https://play-lh.googleusercontent.com/a-/ALV-UjXTjNBQOCwJUJuw6NJ8CXOJcCoSXnhn_7JJS5EDwLNabf4LA-uV,"Straight garbage. There are typos within the app. lol. Fake profiles, can't delete your photos, have to pay to search for correct ages.",1,0,,2024-07-16 14:53:18,,,,True
d521cc51-6d1a-4c35-bc59-24b28441046e,Dollar Diana,https://play-lh.googleusercontent.com/a/ACg8ocICxE_S8rP7XHLfraX4I_UfCGZjEZ78szZuenxFIvLqWe7t9g=mo,This app is actually a scam it's very annoying I think it's racist coz how can I pay for one month then after I'm suppose to buy heart to chat with my matches after paying for one month I think it's racism you better change stop been so greedy or heartless towards those struggling with life thanks,1,11,2.4.7,2024-07-12 22:38:19,,,2.4.7,True
22f82f3f-8d6a-41a8-96db-8e529860042d,Victor Ivara,https://play-lh.googleusercontent.com/a-/ALV-UjUZjpWuSNVdIxAyZZmJxam01sLe5ZZM4l5Y6fzGFfp02QOQjrh-,"I wouldn't recommend anyone to download or use this platform. *No free trial to know if platform is real or fake. 🤷 *If you've not subscribe, you can't send any message or read replies. *No privacy, as the platform won't allow you to exchange contacts *Lastly, I've deleted my account... Thank you",1,2,,2024-07-11 08:17:12,,,,True
554ff29b-6792-4a01-a2d0-6d777ea65969,Chineduobi Ekene,https://play-lh.googleusercontent.com/a-/ALV-UjVDbtpFBe4ML6B9ZHAx0me1svXIMnr0gxwS2GzwiyFA9IWzcvU,i like the app first i thought it was fake now is cool for me,2,0,2.4.7,2024-10-15 13:50:57,,,2.4.7,True
55d48ebd-dcb9-4286-99e4-6ff6e81739f5,Favour Evumena,https://play-lh.googleusercontent.com/a/ACg8ocJuXrwyRACT-O3tDLrRttVv_ER_2gWqV6cNgNwnA0C7FEZMqw=mo,"I am afraid, there are too many fake people in this App. How would one know if the person chatting with you is verified.",2,0,,2024-08-14 11:58:50,,,,True
0a033934-cc58-4bc9-abff-5d05f98a93a3,Jentrix Hegen,https://play-lh.googleusercontent.com/a-/ALV-UjXG-VxxrmUVFbU0yem4TEDiwUvrJs_kVjniXv-Cp_ZVwsh_Lvz_Gg,"Ok it's good app,you get people here but it's very terrible,you can't chat well,it's keep on asking to pay when you pay it take time to download,it sticks.and if you ask someone to chat you in WhatsApp they don't want,and they know if you can't recharge you can't chat.am wondering if its the one group of people trying to scam people money.please give us freedom of chatting.",2,56,2.4.6,2024-05-17 14:58:11,,,2.4.6,True
17e6deaa-1fc8-435f-a340-d8da4fa476e7,Zulfiqar Ali,https://play-lh.googleusercontent.com/a/ACg8ocKwgi1kOBCnEINlEORdizRvh8paH2pbjjAk_a83zAfTVdGbhg=mo,Very Costly Àpp fake people sends msgs. Your sent msgs disappear but points get deducted.,2,6,2.4.5,2023-12-25 09:07:26,,,2.4.5,True
a7ba262c-c2a7-46c0-929e-53c35975903c,Blessing Onyi,https://play-lh.googleusercontent.com/a/ACg8ocL6YJY3zGT50SOUTI3Lkpj85Nl5JSnZhsfmk18uo4oy0TLdJQ=mo,"I love a good man with good heart will care for me or even take me to abroad, I love truthful person don't fake your life",2,0,2.4.4,2023-12-09 18:46:04,,,2.4.4,True
