reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,scam_related
240cfac5-ca22-4cd4-8df2-e15ef614ef15,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"£20 a week just to swipe + £20 per week just to message + £11 per week just to be shown in search results. That's no less then £50 per week just to hopefully match and then speak to someone if you paid enough to be shown in search results. It's a total scam. They will try tell you it's free, that's a lie, the only thing free is to create an account. Oh and the £20 for messages is only two messages you pay again after that. When baddo reply to this and lie I will do a detailed reply. @hush BS",1,1,5.44.0,19-11-2024 18:49,"Thanks for your feedback! It's really helpful. You don't need to pay to be on hush - all Premium features are optional. If you have any questions, reach out to us at hush.com/feedback or @hushHelp on Facebook/Twitter. 💜",20-11-2024 06:22,5.44.0,TRUE
1d4d769d-370a-4a85-825e-ab287c3051db,Taki Stewart,https://play-lh.googleusercontent.com/a/ACg8ocKrcVNhP0pOCfxwa7TfOKwDQt5j9pj9FX-yFDgrXlQrBcJOBw=mo,This site is fake they keep blocking me for no reason,1,1,,18-11-2024 21:42,"Hi Taki. If your profile has been blocked, it's because you've breached our Community Guidelines. If you believe you've been blocked in error, please get in touch with us @hushHelp on social media or via hush.com/feedback.",19-11-2024 00:14,,TRUE
a4970358-3654-45c1-9bc5-452770be3216,Sandy Dyson,https://play-lh.googleusercontent.com/a-/ALV-UjVTkPDToxKskdcdIFDmm9zrgF0CPsniCuzclY2uBWkWd3Aoq_0,SO MANY FAKE ACCOUNTS!! GETTING OUT OF HAND NOW CANT EVEN TALK TO SOMEONE thats genuinely single.. Make sure they verify there pictures if not dont add them!,1,2,,18-11-2024 18:29,"Hi Sandy. Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",19-11-2024 00:09,,TRUE
b8e462db-1230-453a-b18c-d07acb25e771,Alok Kumar,https://play-lh.googleusercontent.com/a-/ALV-UjVuNpCj17-VK6U3I8Eu-JlPZbXi8eqrym5TOR_X8Nscz7NoRM6G,Fake...,1,1,,18-11-2024 04:40,"Hi Alok! It's 100% against our Community Guidelines for members to create fake profiles, and our moderators work around the clock to ensure that all of our members are authentically representing themselves on our platform. If you're ever unsure about the authenticity of an account, please make an in-app report so that we can review it. 💌",18-11-2024 11:39,,TRUE
53c1bd9b-a2ac-42cd-9ad4-462e0f923460,J Na,https://play-lh.googleusercontent.com/a/ACg8ocKVZDKBQ_Wms5MVt9SXfDTZtmanJAx4tLEQh0PT95TPygyNUg=mo,"Terrible app, used to be so good, and I've met a few people on here before, but after reinstalling and being bombarded with constant ads to see people with fake locations, filters that don't work and a severe increase of pay to message profiles its safe to say that my account is no longer going to be on hush. Its a shame a good app has gone so downhill",1,0,,17-11-2024 23:44,"We appreciate your feedback about ads on hush. We use ads so our members can chat with their matches for free. If you upgrade to a Premium subscription, you won't see any ads. If you need any help, please contact us on social media @hushHelp.",18-11-2024 03:36,,TRUE
7cec41e5-ecef-4222-aa17-617c529396f4,Daryl,https://play-lh.googleusercontent.com/a/ACg8ocJihOAaBhTn6u3Am6XcEF1ZgElsdJvmTjyMxjoFf8HMT7-oag=mo,DO NOT USE scam users,1,0,,16-11-2024 14:02,Sorry to hear that your experience on hush wasn't great. We'd love to hear more about what happened—it'll help us improve. Please reach out to us on hush.com/feedback or our social media (@hushhelp). Thanks!,17-11-2024 06:26,,TRUE
cccf27a1-7eae-4c23-8b91-dbabc285e504,Michael B,https://play-lh.googleusercontent.com/a-/ALV-UjXnCfd_oKVbh3--UfgVoHNbsBhXWWUx4oSfjt9mpw_q2dnIPbI,"FRAUDULENT, ABUSIVE AND DANGEROUS. AVOID ALL DATING APPS.. THEY DO NOT WORK FOR YOU.. ONLY AGAINST YOU.",1,0,5.394.1,16-11-2024 13:45,"We are sorry to hear that. We strive to make our app a safe space for people to make genuine connections and we take reports such as this incredibly seriously. If anyone experiences this, we highly encourage them to report them. Please message us on Twitter or Facebook (@hushHelp). 💜",17-11-2024 06:27,5.394.1,TRUE
461aae1e-12e4-4fcb-9fd9-b1dc8879a051,Green Chad,https://play-lh.googleusercontent.com/a/ACg8ocKw3lSMg586vnMxPW2GfYbod2Ipj7x17l82U-gh-CWcRO9JKQ=mo,My advice for anyone is that never u pay for premium. It is a scam. They will take ur money for nothing,2,0,,30-11-2024 19:02,"Hi Green. hush is actually free to use! For those who want to stand out from the crowd, we do offer some paid upgrades. Remember to always use the People Nearby Section and chat with anyone you match with for free. 💜",30-11-2024 23:36,,TRUE
7cf65887-f297-45c8-9030-fcf633d931c3,Eff Odee,https://play-lh.googleusercontent.com/a-/ALV-UjXQJ0V0aG_XQzeTFeH4q2kJsb1PT2UzXVIbpDWOap01vRWXYMlW,"Limited selection of real local women. After a while, they recycle old profiles of inactive women who likely deleted the app. Or they show women who live hundreds or thousands of miles away some who are fake (scammers). Verification images are also kept in their system which is not something I'm willing to share.",2,6,5.393.1,09-11-2024 09:19,"Thanks for taking the time to share your feedback with us. At hush, we value authenticity and don't tolerate fake profiles on our platform. That's why we've introduced Photo Verification to make our community authentic. If you have any questions or need help, reach out to us at hush.com/feedback or on our social media channels.",09-11-2024 11:20,5.393.1,TRUE
4561ddbe-0dc8-4623-9c6e-09cdf5547945,Duly Noted,https://play-lh.googleusercontent.com/a-/ALV-UjUnmt-chEq-ZbvEyUyNlcgBT-kJO4ABLubmPEprPvixG3lB41k8,"UPDATE.. I got the premium subscription and its not allowing the all filter feature aa it said. hush replied to this bottom comment and they bold faced lied. Not only you have to pay to messege every single person, the local option is not local. Lots of phishing and scams. The premium subscription, still makes you pay for every new chat message. Not Good. Especially when women tell you on their profile, they can't see likes and you have to message them. This app is just a money scam.",2,13,5.391.0,05-11-2024 00:56,"hush is actually free to use! For those who want to stand out from the crowd, we do offer some paid upgrades. Remember to always use the People Nearby Section and chat with anyone you match with for free. 💜",05-11-2024 03:14,5.391.0,TRUE
59910393-442f-4b00-9af3-92e1381e1a36,Kenneth Ashong,https://play-lh.googleusercontent.com/a-/ALV-UjWWj9VR9P0spMTDBO-3OlmeccRTfSqQineKZ28grNBAZRivAv2s,"Waste of time. I paid for premium, my bank account was debited, yet premium did not reflect. The support team is a joke. it takes days to get a response that doesn't even work. App full of fake accounts. Every little feature is hidden behind a pay wall. It's just a cheap, cash grab app.",2,1,,31-10-2024 01:07,"Don't worry, hush Support will get back to you soon. Make sure you use an email address they can reply to, and check your junk, spam and social folders for their reply.",31-10-2024 05:08,,TRUE
6c713231-bdbb-4148-9291-79fa12cc0f50,John B,https://play-lh.googleusercontent.com/a/ACg8ocLOBpezfbtnrc-MrEsE8A5_wGoVKA988Q7QRrrHpd6jz46aWA=mo,Most matches are women from out of the country who change location to look like they are local to you. Lots of fake profiles. It's definitely not worth upgrading. Edit: hush recommends reporting fake profiles. There are more fake than real. It would be a full-time job to sift through all the fakes. I wish I never paid for this app or even wasted 10 minutes on it,2,6,5.381.0,22-10-2024 22:19,Hi John. We’re sorry you’ve not had a good experience on hush! We’d love to find out how we can improve our app. Let us know @hushHelp on social media or via hush.com/feedback. We're always looking for new ideas. 📩,22-10-2024 23:58,5.381.0,TRUE
2eb377fd-70e0-49fe-84b6-821b98fb0570,Babak Farhangi,https://play-lh.googleusercontent.com/a-/ALV-UjV39da5iDbk-KsAikm02eFzcR-SJJsLbUY4-XOVrWVyAKYLjW4,It's awful ; full of fake people playing around with you ... nobody to trust,2,3,5.389.1,15-10-2024 19:52,"Hi Babak. Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",15-10-2024 23:43,5.389.1,TRUE
4a29c9e0-20c8-4cd1-9c25-70976a454023,Peter Nazarov,https://play-lh.googleusercontent.com/a-/ALV-UjXITOoBqUCeWCKc_xXLmbcDj3sxiK6km23nu5K1R8FmY0fgU84s9w,"hush banned Russia location. Now all people from Russia select European locations so that you match with them in Europe but they don't have any intention to connect with you. Basically the app is now useless in Europe as you have it flooded with ""fake"" profiles (real profiles with the fake location) from Russia.",2,5,5.389.1,15-10-2024 08:50,"Thanks for sharing your concerns, Peter. It's against our guidelines for members to create fake profiles, and our moderators work 24/7 to ensure that all of our members are authentically representing themselves on our platform. If you're ever unsure about the authenticity of an account, please make an in-app report so that we can review it right.",15-10-2024 11:39,5.389.1,TRUE
c646f0d9-bd5d-44a1-879b-b335875541ae,Muhammad Taha,https://play-lh.googleusercontent.com/a-/ALV-UjXzk3j7w2jv6vGEc8BY9-pP_zMDDMV35HoUhSahS_m_38QCRpU,too many fake profile and it should be open for all to message,2,1,5.388.0,10-10-2024 14:29,"Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",10-10-2024 15:46,5.388.0,TRUE
dab681d3-0ea4-4853-ae3a-007c84268300,Michael Bernard,https://play-lh.googleusercontent.com/a-/ALV-UjW4GQRKTJr3kpDfl1cYs4pxtylVjFq_IJ6c-VqN47aQyKGu4vIr,"These dating apps all pretty much suck, way too many scam accounts, fake profiles, call girls, cam girls, ect. Waste of time and money.",2,0,5.387.0,26-09-2024 01:39,"We work hard to keep a database of genuine, high-quality members, and our moderation team works 24/7 to spot any malicious profiles. We also have a Photo Verification system to prevent fake members from using the app. However, if you're suspicious about a profile, please report them, and we'll check them immediately. 💜",25-09-2024 06:40,5.387.0,TRUE
b11f699b-d242-4717-9f31-8f8ac06658c7,mary saghafi,https://play-lh.googleusercontent.com/a-/ALV-UjVBCcyxO7h4Z12Ix1Q7miy-oZnTBTtCCiBjlFjqiHaMz4qSPVI,I have used this app for about 2or3years but everytime i am disappointed. I am always choose to filter approved pictures and real profiles and location but it doesnt work at all. Why i see many fake profiles? Why it doesnt linked with google accounts or other databases. Nowadays providingIf Security is an important issue.,2,9,5.386.0,24-09-2024 19:26,"Hi Mary. Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",24-09-2024 23:41,5.386.0,TRUE
ee07510a-40b1-45b2-9370-af850161315c,YOUSSEF NIACH,https://play-lh.googleusercontent.com/a-/ALV-UjWAA3TJLPzevSw4b6JqR7_QNlJ8e316bQeOfmT8OknUgS8cG5pA,"Pay to find love in this app for a week and I send likes I did not get any positive response. The pictures are real, but the services are fake, so I do not recommend it to anyone.",2,1,5.383.0,02-09-2024 18:29,"Finding your perfect match can take a bit of time, but don't worry! Our team is here to help you make the most of your hush experience. For personalised advice, send us your registered email address or phone number (including country code) on social media: @hushHelp. 💜",03-09-2024 03:08,5.383.0,TRUE
73aa4430-f6da-4285-9c6d-056409c0a877,GovannonGrey,https://play-lh.googleusercontent.com/a/ACg8ocKv0ZcMGbIpDjuusBDilM0A8cCm5KbHYYp5C-5TwRkcxUwARSE=mo,I just get overrun with fake/spam accounts. There have been no real matches the entire time I've been on the app.,2,2,5.381.0,14-08-2024 21:01,"Our systems will quickly identify suspicious behaviour, and we have a team of moderators who work 24/7 to keep any fake profiles off hush. We also count on the community's support—if something doesn't feel right, please report it, and our team will review it. 💪",15-08-2024 10:42,5.381.0,TRUE
b5d57169-2fc3-4d20-ac95-3d4f654aa19a,ryan alford,https://play-lh.googleusercontent.com/a-/ALV-UjVJwEXxTkPXEnQPds9XaXubdSqwxV6e_dcwry1knh39piIa_exj,Not a great experience. Have had women trying to scam me and there is not a lot of opportunity.,2,0,5.379.0,03-08-2024 06:37,"Hello Ryan! We strive to make our app a safe space for people to make genuine connections and we take reports such as this incredibly seriously. If anyone experiences this, we highly encourage them to report them. All reports are anonymous. Please message us on Twitter or Facebook (@hushHelp) for further information.",04-08-2024 04:59,5.379.0,TRUE
d96ea270-6eb2-444a-b2c1-312ef37f2b3a,c C,https://play-lh.googleusercontent.com/a/ACg8ocLQlPSGHtlnE2L-p_TB-WRXFBuI8ixwfw8rxv0Hlr_QiShw1Q=mo,"80% prostitutes and fake profiles after I paid for 6 months, shows 9 women around me with a population of one million within 50 miles.",2,1,5.378.1,01-08-2024 03:32,"We're sorry to hear this! Fake accounts aren't tolerated on hush. Our team works hard to verify the authenticity of all our members, ensuring a safe and trustworthy community. If you're unsure about a member's authenticity or intentions, please report it in-app. We want to help improve your time on hush. Please reach out to hush.com/feedback.",01-08-2024 11:53,5.378.1,TRUE
e17b4ef4-32d1-4717-9e35-ab9572e3ba57,Marcia Toney,https://play-lh.googleusercontent.com/a-/ALV-UjV7hO134F9IQPmUeQv2PAT_fcUl1t3ckkOjW1GHSITlY1kxi6kI,I like this app but my pictures on my profile keep self deleting and I want to know how to stop this because everyone on the app may think I'm a fake,2,1,5.378.1,28-07-2024 10:51,"We're sorry to hear about this, Marcia. All uploaded photos must follow our guidelines. You can find more information here: hush.com/help/?section=5. If they are, please get in touch with us @hushHelp on social media or via hush.com/feedback, and we’ll take a look for you!",29-07-2024 03:08,5.378.1,TRUE
edf31515-548c-4c7f-a15b-bb9acba71f80,Matt Stringer,https://play-lh.googleusercontent.com/a-/ALV-UjXv7OVOBed3m8Hozl4jxqdgVpUZfaQuvy7G5d6sPmbJ4uOcJv4,"This is an example of when companies get greedy. Ads on top of pushing subscriptions, and even with said subscriptions, you still gotta pay for chats. Which would make fake profiles beneficial for said greedy company. Asking too much and getting too little. Makes the bar scene look more attractive",2,9,5.378.1,27-07-2024 18:57,"Sorry to hear you haven't enjoyed your experience, Matt. hush is free to use, though we offer paid upgrades for added features. Use the People Nearby section and chat with your matches for free. 💜 If you spot a suspicious account, please report it through the app so we can look into it right away.",28-07-2024 03:29,5.378.1,TRUE
4e4af902-e40c-4cc3-9d0a-4356568b3610,Svn NL,https://play-lh.googleusercontent.com/a-/ALV-UjW9hQShp53AsSSTLEhycULN7uVHlb4Dp96Pe3KuA5-7xLrX0Uw,"scam app, can't do or see anything without monthly prescription(to only see who liked you,and then it could still be fake profiles) and like that isn't enough, you have to buy Credits as well.",2,3,,27-07-2024 17:49,"You can message anyone you match with for free! hush is, after all, free to use. 💜 If you don't have a match with a member, you'll need to use credits to start a chat. We don't want you to be bombarded by many messages, so we've implemented this feature.",28-07-2024 06:46,,TRUE
